ProcessID,RiskID,ControlID
P-104,R-1735,C-1396
P-104,R-1735,C-4830
P-104,R-1735,C-2440
P-104,R-1735,C-4831
P-104,R-1736,C-2437
P-104,R-1736,C-638
P-104,R-1736,C-2449
P-104,R-1736,C-4829
P-104,R-1736,C-1396
P-104,R-1736,C-4830
P-104,R-1736,C-2440
P-104,R-1737,C-2437
P-104,R-1737,C-638
P-104,R-1737,C-2449
P-104,R-1737,C-4829
P-104,R-1737,C-1396
P-104,R-1737,C-4830
P-104,R-1737,C-2440
P-104,R-1738,C-2437
P-104,R-1738,C-638
P-104,R-1738,C-2449
P-104,R-1738,C-4829
P-104,R-1738,C-1396
P-104,R-1738,C-4830
P-104,R-1738,C-2440
P-104,R-1739,C-638
P-104,R-1739,C-2449
P-104,R-1740,C-2437
P-104,R-1740,C-1205
P-104,R-1740,C-1179
P-104,R-1740,C-1206
P-104,R-1740,C-1263
P-104,R-1740,C-1187
P-104,R-1740,C-1280
P-104,R-1740,C-1188
P-104,R-1740,C-3001
P-104,R-1740,C-4832
P-104,R-1740,C-4833
P-104,R-1740,C-4834
P-104,R-1740,C-4835
P-104,R-1741,C-2437
P-104,R-1741,C-1205
P-104,R-1741,C-1179
P-104,R-1741,C-1263
P-104,R-1741,C-1187
P-104,R-1741,C-1280
P-104,R-1741,C-1188
P-104,R-1741,C-3001
P-104,R-1741,C-4832
P-104,R-1741,C-4833
P-104,R-1741,C-4834
P-104,R-1742,C-2437
P-104,R-1742,C-1205
P-104,R-1742,C-1179
P-104,R-1742,C-1263
P-104,R-1742,C-1187
P-104,R-1742,C-1280
P-104,R-1742,C-3001
P-104,R-1742,C-4832
P-104,R-1742,C-4833
P-104,R-1742,C-4834
P-104,R-1743,C-2437
P-104,R-1743,C-1205
P-104,R-1743,C-1179
P-104,R-1743,C-1206
P-104,R-1743,C-1263
P-104,R-1743,C-1187
P-104,R-1743,C-1280
P-104,R-1743,C-1188
P-104,R-1743,C-3001
P-104,R-1743,C-4832
P-104,R-1743,C-4833
P-104,R-1743,C-4834
P-104,R-1744,C-1263
P-104,R-1744,C-4836
P-104,R-1745,C-2437
P-104,R-1745,C-1112
P-104,R-1745,C-265
P-104,R-1745,C-1290
P-104,R-1745,C-3905
P-104,R-1745,C-1298
P-104,R-1745,C-258
P-104,R-1745,C-4837
P-104,R-1746,C-2437
P-104,R-1746,C-1112
P-104,R-1746,C-265
P-104,R-1746,C-1290
P-104,R-1746,C-3905
P-104,R-1746,C-1298
P-104,R-1746,C-258
P-104,R-1746,C-4837
P-104,R-1747,C-2437
P-104,R-1747,C-1112
P-104,R-1747,C-265
P-104,R-1747,C-1290
P-104,R-1747,C-258
P-104,R-1747,C-4837
P-104,R-1748,C-2437
P-104,R-1748,C-1112
P-104,R-1748,C-265
P-104,R-1748,C-1290
P-104,R-1748,C-258
P-104,R-1748,C-4837
P-104,R-1749,C-265
P-104,R-1749,C-2329
P-105,R-1750,C-4838
P-105,R-1750,C-4839
P-105,R-844,C-460
P-105,R-844,C-464
P-105,R-844,C-467
P-105,R-844,C-2869
P-105,R-1751,C-451
P-105,R-1751,C-479
P-105,R-1751,C-480
P-105,R-1751,C-452
P-105,R-135,C-98
P-105,R-135,C-99
P-105,R-135,C-100
P-105,R-1752,C-4840
P-105,R-1752,C-440
P-105,R-1752,C-4841
P-105,R-1752,C-4842
P-105,R-1753,C-621
P-105,R-1753,C-622
P-105,R-136,C-447
P-105,R-136,C-448
P-105,R-136,C-233
P-106,R-1,C-1
P-106,R-1,C-2
P-106,R-1,C-3
P-106,R-1,C-4
P-106,R-1,C-5
P-106,R-1,C-6
P-106,R-1,C-7
P-106,R-1,C-8
P-106,R-1,C-9
P-106,R-1,C-10
P-106,R-1,C-11
P-106,R-1754,C-3046
P-106,R-1754,C-475
P-106,R-1754,C-476
P-106,R-1754,C-4843
P-106,R-1755,C-59
P-106,R-958,C-28
P-106,R-960,C-3047
P-106,R-1756,C-28
P-106,R-1757,C-123
P-106,R-1757,C-124
P-106,R-1757,C-125
P-106,R-1757,C-4844
P-106,R-1757,C-3942
P-106,R-1757,C-4845
P-106,R-1758,C-28
P-106,R-1759,C-4846
P-106,R-37,C-194
P-106,R-37,C-195
P-106,R-37,C-196
P-106,R-37,C-197
P-106,R-37,C-198
P-106,R-37,C-199
P-106,R-37,C-200
P-106,R-37,C-201
P-106,R-37,C-202
P-106,R-37,C-203
P-106,R-37,C-204
P-106,R-37,C-205
P-106,R-37,C-206
P-106,R-37,C-207
P-106,R-37,C-208
P-106,R-37,C-209
P-106,R-37,C-210
P-106,R-468,C-1622
P-106,R-468,C-1623
P-106,R-468,C-1624
P-106,R-1760,C-19
P-106,R-1760,C-20
P-106,R-1760,C-21
P-106,R-1761,C-4847
P-106,R-1761,C-4848
P-106,R-1761,C-4849
P-106,R-1762,C-4850
P-106,R-1762,C-4851
P-106,R-1762,C-4852
P-106,R-1762,C-4853
P-106,R-1763,C-2956
P-106,R-1764,C-468
P-106,R-1764,C-469
P-106,R-1764,C-470
P-106,R-1764,C-471
P-106,R-1764,C-472
P-106,R-1764,C-473
P-106,R-1764,C-474
P-106,R-1764,C-4843
P-106,R-1765,C-4854
P-106,R-1765,C-4855
P-106,R-1765,C-4856
P-106,R-1765,C-4857
P-106,R-967,C-3057
P-106,R-967,C-3058
P-106,R-967,C-3059
P-106,R-967,C-3060
P-106,R-1766,C-4858
P-106,R-1766,C-4859
P-106,R-1767,C-587
P-106,R-1767,C-588
P-106,R-1767,C-589
P-106,R-1768,C-1
P-106,R-1768,C-2
P-106,R-1768,C-3
P-106,R-1768,C-5
P-106,R-1768,C-6
P-106,R-1768,C-11
P-106,R-1769,C-1
P-106,R-1769,C-1692
P-106,R-1769,C-2
P-106,R-1769,C-3
P-106,R-1769,C-1680
P-106,R-1769,C-4860
P-106,R-1770,C-3119
P-106,R-1770,C-3120
P-106,R-1770,C-533
P-106,R-1770,C-3065
P-106,R-1770,C-3066
P-106,R-1770,C-59
P-106,R-1771,C-3121
P-106,R-1771,C-3065
P-107,R-1772,C-23
P-107,R-1772,C-1427
P-107,R-1772,C-4861
P-107,R-1772,C-4862
P-107,R-1772,C-4863
P-107,R-1772,C-4864
P-107,R-1772,C-4865
P-107,R-1772,C-4866
P-107,R-1772,C-1493
P-107,R-1772,C-494
P-107,R-1772,C-4867
P-107,R-1772,C-1474
P-107,R-1772,C-4868
P-107,R-1772,C-42
P-107,R-1773,C-4869
P-107,R-1773,C-4870
P-107,R-1773,C-3079
P-107,R-1773,C-3080
P-107,R-1774,C-2879
P-107,R-1774,C-4871
P-107,R-1774,C-4872
P-107,R-1774,C-2941
P-107,R-1774,C-2942
P-107,R-1774,C-2891
P-107,R-1774,C-4873
P-107,R-1196,C-110
P-107,R-1196,C-111
P-107,R-1196,C-112
P-107,R-1196,C-113
P-107,R-1196,C-3630
P-107,R-1775,C-2986
P-107,R-1775,C-148
P-107,R-1775,C-149
P-107,R-1775,C-3630
P-107,R-1775,C-4874
P-107,R-1776,C-2355
P-107,R-1776,C-2357
P-107,R-1776,C-2358
P-107,R-1776,C-2363
P-107,R-1776,C-2364
P-107,R-1776,C-2366
P-107,R-1777,C-3637
P-107,R-1777,C-4875
P-107,R-1778,C-706
P-107,R-1778,C-4876
P-107,R-1778,C-4877
P-107,R-1778,C-4878
P-107,R-1778,C-4879
P-107,R-1778,C-4880
P-107,R-1779,C-574
P-107,R-1779,C-575
P-107,R-1779,C-576
P-107,R-1780,C-427
P-107,R-1780,C-428
P-107,R-1780,C-429
P-107,R-1781,C-425
P-107,R-1781,C-426
P-107,R-1782,C-4881
P-107,R-1783,C-4882
P-107,R-1783,C-4883
P-107,R-1784,C-1043
P-107,R-1784,C-4881
P-107,R-1784,C-2356
P-107,R-1784,C-4884
P-107,R-1784,C-2374
P-107,R-1784,C-4885
P-107,R-1784,C-4886
P-107,R-1785,C-4881
P-107,R-1785,C-3924
P-107,R-1785,C-3925
P-107,R-1785,C-4887
P-107,R-1785,C-4888
P-107,R-1785,C-3926
P-107,R-1785,C-4889
P-107,R-1785,C-4890
P-107,R-1786,C-3119
P-107,R-1786,C-3120
P-107,R-1786,C-3121
P-107,R-1236,C-3724
P-107,R-1236,C-3123
P-107,R-1236,C-3725
P-107,R-1236,C-3726
P-107,R-1787,C-1426
P-107,R-1787,C-4881
P-107,R-1787,C-3724
P-107,R-1787,C-4866
P-107,R-1787,C-4867
P-107,R-1788,C-3132
P-107,R-1789,C-59
P-107,R-1790,C-3132
P-107,R-1790,C-2356
P-107,R-1791,C-1426
P-107,R-1791,C-4890
P-107,R-1791,C-59
P-107,R-1792,C-2356
P-107,R-1793,C-3123
P-107,R-1793,C-3725
P-107,R-1793,C-3726
P-107,R-1794,C-1475
P-107,R-1794,C-1476
P-107,R-1794,C-4891
P-108,R-1795,C-4892
P-108,R-1795,C-2374
P-108,R-1795,C-4893
P-108,R-1795,C-4894
P-108,R-1795,C-4895
P-108,R-1795,C-4896
P-108,R-1795,C-2321
P-108,R-652,C-98
P-108,R-652,C-99
P-108,R-652,C-100
P-108,R-653,C-2322
P-108,R-653,C-2323
P-108,R-653,C-1303
P-108,R-653,C-2324
P-108,R-653,C-1305
P-108,R-885,C-2330
P-108,R-885,C-2331
P-108,R-885,C-2332
P-108,R-885,C-1541
P-108,R-885,C-1542
P-108,R-885,C-2333
P-108,R-885,C-2343
P-108,R-885,C-2334
P-108,R-885,C-2335
P-108,R-885,C-2336
P-108,R-885,C-2337
P-108,R-885,C-2338
P-108,R-885,C-2339
P-108,R-885,C-2340
P-108,R-885,C-150
P-108,R-886,C-2330
P-108,R-886,C-2341
P-108,R-886,C-2343
P-108,R-886,C-2335
P-108,R-886,C-268
P-108,R-886,C-2951
P-108,R-886,C-2952
P-108,R-886,C-311
P-108,R-886,C-2953
P-108,R-886,C-360
P-108,R-886,C-361
P-108,R-886,C-2339
P-108,R-886,C-2340
P-108,R-886,C-322
P-108,R-886,C-2954
P-108,R-1796,C-4897
P-108,R-1796,C-4898
P-108,R-1796,C-4899
P-108,R-1796,C-2341
P-108,R-1796,C-302
P-108,R-1796,C-320
P-108,R-1797,C-4900
P-108,R-1797,C-4901
P-108,R-1797,C-1545
P-108,R-1797,C-4902
P-108,R-1797,C-4903
P-108,R-1798,C-2330
P-108,R-1798,C-2331
P-108,R-1798,C-2332
P-108,R-1798,C-2342
P-108,R-1798,C-2341
P-108,R-1798,C-2343
P-108,R-1798,C-2335
P-108,R-1798,C-4904
P-108,R-1798,C-268
P-108,R-1798,C-271
P-108,R-1798,C-4905
P-108,R-1798,C-2344
P-108,R-1798,C-2954
P-108,R-1798,C-281
P-108,R-1799,C-2331
P-108,R-1799,C-4899
P-108,R-1799,C-2341
P-108,R-1799,C-2335
P-108,R-1799,C-2336
P-108,R-1799,C-4906
P-108,R-1799,C-268
P-108,R-1799,C-2951
P-108,R-1799,C-271
P-108,R-1799,C-4905
P-108,R-1799,C-4907
P-108,R-1799,C-275
P-108,R-1799,C-2954
P-108,R-1799,C-4908
P-108,R-1799,C-281
P-108,R-1800,C-2418
P-108,R-1800,C-4909
P-108,R-1801,C-2356
P-108,R-1801,C-2368
P-108,R-1801,C-3710
P-108,R-1801,C-2374
P-108,R-995,C-3122
P-108,R-995,C-3123
P-108,R-995,C-3124
P-108,R-995,C-3125
P-108,R-995,C-3126
P-108,R-995,C-3127
P-108,R-995,C-3128
P-108,R-1802,C-3727
P-108,R-1802,C-3728
P-108,R-1802,C-4910
P-108,R-1802,C-4911
P-108,R-1803,C-4912
P-108,R-1803,C-4913
P-108,R-662,C-2355
P-108,R-662,C-2356
P-108,R-662,C-2357
P-108,R-662,C-2358
P-108,R-662,C-2359
P-108,R-662,C-2360
P-108,R-662,C-2361
P-108,R-662,C-2362
P-108,R-662,C-2363
P-108,R-662,C-2364
P-108,R-662,C-2365
P-108,R-662,C-2366
P-108,R-662,C-2367
P-108,R-662,C-2368
P-108,R-662,C-2369
P-108,R-662,C-2370
P-108,R-662,C-2371
P-108,R-662,C-2372
P-108,R-662,C-2373
P-108,R-662,C-2374
P-108,R-662,C-2375
P-108,R-662,C-2376
P-108,R-662,C-2377
P-108,R-1804,C-127
P-108,R-1804,C-637
P-108,R-1804,C-2450
P-108,R-1804,C-4914
P-108,R-1804,C-4915
P-108,R-1804,C-147
P-108,R-1805,C-1388
P-108,R-1805,C-1389
P-108,R-1805,C-3083
P-108,R-1805,C-3085
P-108,R-1805,C-655
P-108,R-1805,C-3088
P-108,R-1805,C-3084
P-108,R-1805,C-3089
P-108,R-1806,C-127
P-108,R-1806,C-637
P-108,R-1806,C-3144
P-108,R-1806,C-638
P-108,R-1806,C-2450
P-108,R-1806,C-3145
P-108,R-1806,C-3146
P-108,R-1806,C-2452
P-108,R-1806,C-3147
P-108,R-1806,C-147
P-108,R-1806,C-148
P-108,R-1806,C-149
P-108,R-1806,C-3148
P-108,R-1002,C-2323
P-108,R-1002,C-3149
P-109,R-1807,C-28
P-109,R-1808,C-4916
P-109,R-1808,C-4917
P-109,R-1809,C-574
P-109,R-1809,C-575
P-109,R-1809,C-576
P-109,R-1810,C-789
P-109,R-1811,C-4918
P-109,R-1812,C-28
P-109,R-1813,C-28
P-109,R-1814,C-2255
P-109,R-1815,C-2188
P-109,R-1815,C-2189
P-109,R-1816,C-4919
P-109,R-1816,C-4920
P-109,R-1817,C-28
P-109,R-1818,C-2803
P-109,R-420,C-1473
P-109,R-420,C-1474
P-109,R-420,C-1475
P-109,R-420,C-1476
P-109,R-420,C-1477
P-109,R-1819,C-4921
P-109,R-1819,C-4922
P-109,R-1819,C-4923
P-109,R-1819,C-4924
P-109,R-1819,C-4925
P-109,R-1819,C-4926
P-109,R-1819,C-4927
P-109,R-1819,C-4928
P-109,R-1819,C-4929
P-109,R-1820,C-4930
P-109,R-1820,C-4931
P-109,R-1820,C-4932
P-109,R-1821,C-550
P-109,R-1821,C-551
P-109,R-1821,C-552
P-109,R-1822,C-4933
P-109,R-1822,C-4934
P-109,R-1823,C-706
P-109,R-1823,C-4935
P-109,R-1823,C-4936
P-109,R-1824,C-4937
P-109,R-1824,C-3647
P-109,R-1824,C-4938
P-109,R-1825,C-574
P-109,R-1825,C-575
P-109,R-1825,C-576
P-109,R-1826,C-4939
P-109,R-1826,C-4940
P-109,R-1826,C-4941
P-109,R-1827,C-4942
P-109,R-1827,C-4943
P-110,R-1828,C-4944
P-111,R-1829,C-4945
P-111,R-1829,C-4946
P-111,R-1829,C-4947
P-111,R-1829,C-4948
P-111,R-1829,C-4949
P-111,R-1830,C-4950
P-111,R-1830,C-4951
P-111,R-1830,C-4952
P-111,R-1830,C-4953
P-111,R-1830,C-4337
P-111,R-1830,C-4344
P-111,R-1830,C-4954
P-111,R-1830,C-4338
P-111,R-1830,C-4955
P-111,R-1830,C-4956
P-111,R-1830,C-4957
P-111,R-1830,C-4958
P-111,R-1831,C-4959
P-111,R-1831,C-4960
P-111,R-1832,C-4299
P-111,R-1832,C-4961
P-111,R-1833,C-4962
P-111,R-1833,C-4963
P-111,R-1833,C-4964
P-111,R-1833,C-4965
P-111,R-1833,C-4966
P-111,R-1458,C-4138
P-111,R-1458,C-4139
P-111,R-1458,C-4140
P-111,R-1465,C-4161
P-111,R-1465,C-4162
P-111,R-1465,C-4163
P-112,R-1834,C-4967
P-112,R-1834,C-4968
P-112,R-1834,C-4969
P-112,R-1835,C-4970
P-112,R-1835,C-4971
P-112,R-1835,C-4972
P-112,R-1835,C-4973
P-112,R-1835,C-4974
P-112,R-1835,C-4975
P-112,R-1835,C-4976
P-112,R-1835,C-4977
P-112,R-1835,C-4978
P-112,R-1836,C-4979
P-112,R-1836,C-4980
P-112,R-1836,C-4981
P-112,R-1837,C-4982
P-112,R-1837,C-4983
P-112,R-1838,C-827
P-112,R-1839,C-828
P-112,R-1839,C-829
P-112,R-1839,C-830
P-112,R-1840,C-822
P-112,R-1840,C-823
P-113,R-1841,C-4984
P-113,R-1841,C-4985
P-113,R-1841,C-4986
P-113,R-1842,C-4987
P-113,R-1842,C-4988
P-113,R-1843,C-4989
P-113,R-1843,C-4990
P-113,R-1843,C-4991
P-113,R-1844,C-1458
P-113,R-1844,C-1459
P-113,R-1844,C-1460
P-114,R-1845,C-4274
P-114,R-1845,C-4992
P-114,R-1845,C-4993
P-114,R-1845,C-4994
P-114,R-1845,C-4995
P-114,R-1845,C-4996
P-114,R-1845,C-4997
P-114,R-1845,C-4998
P-114,R-1845,C-4999
P-114,R-1845,C-5000
P-114,R-1845,C-5001
P-114,R-1845,C-5002
P-114,R-1845,C-5003
P-114,R-1845,C-5004
P-114,R-1845,C-5005
P-114,R-1846,C-5006
P-114,R-1846,C-5007
P-114,R-1846,C-5008
P-114,R-1846,C-5009
P-114,R-1846,C-5010
P-114,R-1846,C-5011
P-114,R-1847,C-1159
P-114,R-1847,C-1160
P-114,R-1847,C-827
P-114,R-1848,C-4444
P-114,R-1848,C-4998
P-114,R-1848,C-5012
P-114,R-1848,C-5013
P-114,R-1848,C-5014
P-114,R-1849,C-5015
P-114,R-1849,C-5016
P-114,R-1850,C-828
P-114,R-1850,C-829
P-114,R-1850,C-830
P-114,R-1851,C-822
P-114,R-1851,C-823
P-114,R-1851,C-5017
P-114,R-1851,C-5018
P-115,R-1852,C-5019
P-115,R-1852,C-5020
P-115,R-1852,C-5021
P-115,R-1852,C-5022
P-115,R-1852,C-5023
P-115,R-1852,C-5024
P-115,R-1852,C-4458
P-115,R-1853,C-827
P-115,R-1854,C-5025
P-115,R-1854,C-5026
P-115,R-1855,C-5027
P-115,R-1855,C-5028
P-115,R-1856,C-4241
P-115,R-1856,C-4242
P-115,R-1856,C-5029
P-115,R-1856,C-5030
P-115,R-1857,C-5031
P-115,R-1857,C-5032
P-115,R-1857,C-5033
P-115,R-1858,C-5034
P-115,R-1858,C-5035
P-115,R-1859,C-5036
P-115,R-1859,C-5037
P-115,R-1859,C-5038
P-115,R-1859,C-4254
P-115,R-1860,C-827
P-115,R-1861,C-5039
P-115,R-1861,C-5040
P-115,R-1862,C-5041
P-115,R-1862,C-5042
P-115,R-1863,C-5043
P-115,R-1863,C-5044
P-115,R-1864,C-827
P-115,R-1865,C-5045
P-115,R-1865,C-5046
P-115,R-1865,C-5047
P-115,R-1866,C-5048
P-115,R-1866,C-5049
P-115,R-1867,C-1159
P-115,R-1867,C-1160
P-115,R-1867,C-827
P-116,R-1868,C-5008
P-116,R-1868,C-5009
P-116,R-1868,C-5050
P-116,R-1868,C-5051
P-116,R-1868,C-1140
P-116,R-1868,C-1141
P-116,R-1868,C-4982
P-116,R-1868,C-4983
P-116,R-1868,C-4697
P-116,R-1868,C-4698
P-116,R-1868,C-5052
P-116,R-1868,C-5053
P-116,R-1868,C-5054
P-116,R-1868,C-5055
P-116,R-1869,C-1159
P-116,R-1869,C-1160
P-116,R-1869,C-827
P-116,R-1870,C-5056
P-116,R-1870,C-5057
P-116,R-1870,C-5058
P-116,R-1870,C-5059
P-116,R-1870,C-5060
P-116,R-1871,C-5061
P-116,R-1871,C-822
P-116,R-1871,C-823
P-116,R-1872,C-5062
P-116,R-1872,C-5063
P-116,R-1873,C-5064
P-116,R-1873,C-5065
P-116,R-1873,C-5066
P-116,R-1873,C-4274
P-116,R-1873,C-5067
P-116,R-1873,C-5068
P-116,R-1873,C-5069
P-116,R-1873,C-5070
P-116,R-1873,C-5071
P-116,R-1873,C-5072
P-116,R-1873,C-5073
P-116,R-1873,C-5074
P-116,R-1873,C-5075
P-116,R-1873,C-5076
P-116,R-1873,C-5077
P-116,R-1873,C-5078
P-116,R-1873,C-5079
P-116,R-1873,C-5080
P-116,R-1873,C-5081
P-116,R-1873,C-5082
P-116,R-1873,C-5083
P-116,R-1873,C-5084
P-116,R-1873,C-5085
P-116,R-1873,C-5086
P-116,R-1873,C-5087
P-116,R-1873,C-5088
P-116,R-1873,C-5089
P-116,R-1873,C-5090
P-116,R-1873,C-5091
P-116,R-1873,C-5092
P-116,R-1873,C-5093
P-116,R-1873,C-5094
P-116,R-1873,C-5095
P-116,R-1873,C-5096
P-116,R-1873,C-5097
P-116,R-1873,C-5098
P-116,R-1873,C-5099
P-116,R-1873,C-5100
P-116,R-1873,C-5101
P-116,R-1873,C-5102
P-116,R-1873,C-5103
P-116,R-1873,C-5104
P-116,R-1873,C-5105
P-116,R-1873,C-5106
P-116,R-1873,C-5107
P-116,R-1873,C-5108
P-116,R-1873,C-5109
P-116,R-1873,C-5110
P-116,R-1873,C-5111
P-116,R-1874,C-828
P-116,R-1874,C-829
P-116,R-1874,C-830
P-117,R-1875,C-5112
P-117,R-1875,C-5113
P-117,R-1875,C-5114
P-117,R-1876,C-5115
P-117,R-1876,C-5116
P-117,R-1876,C-5117
P-117,R-1877,C-5118
P-117,R-1877,C-5119
P-117,R-1878,C-3485
P-117,R-1878,C-3486
P-117,R-1879,C-5120
P-117,R-1879,C-5121
P-117,R-1880,C-5122
P-117,R-1880,C-5123
P-117,R-1881,C-5124
P-117,R-1881,C-5125
P-117,R-1882,C-5126
P-117,R-1882,C-5127
P-117,R-1882,C-5128
P-117,R-1882,C-3184
P-117,R-1883,C-3186
P-117,R-1883,C-3187
P-117,R-1884,C-5129
P-117,R-1884,C-5130
P-117,R-1884,C-5131
P-117,R-1195,C-3628
P-117,R-1195,C-3629
P-117,R-1885,C-5132
P-117,R-1885,C-5133
P-117,R-1886,C-5134
P-117,R-1886,C-5135
P-117,R-1886,C-5136
P-117,R-1887,C-5137
P-117,R-1887,C-5138
P-117,R-1887,C-5128
P-117,R-1887,C-5139
P-117,R-1887,C-5140
P-117,R-1888,C-5141
P-117,R-1888,C-5142
P-117,R-1889,C-5143
P-117,R-1889,C-5144
P-117,R-1890,C-5145
P-117,R-1890,C-5128
P-117,R-1890,C-5146
P-117,R-1890,C-5147
P-117,R-1891,C-5126
P-117,R-1891,C-5128
P-117,R-1891,C-3185
P-117,R-1891,C-5148
P-117,R-1892,C-5149
P-117,R-1892,C-5150
P-117,R-1892,C-5151
P-117,R-1893,C-5152
P-117,R-1893,C-5153
P-117,R-1894,C-5154
P-117,R-1894,C-5128
P-117,R-1894,C-5155
P-117,R-1894,C-5156
P-117,R-1895,C-5157
P-117,R-1895,C-5158
P-117,R-1896,C-5159
P-117,R-1896,C-5160
P-117,R-1897,C-5161
P-117,R-1897,C-5138
P-117,R-1897,C-5128
P-117,R-1897,C-5162
P-117,R-1897,C-5163
P-117,R-1898,C-5164
P-117,R-1898,C-5165
P-117,R-1899,C-5161
P-117,R-1899,C-5128
P-117,R-1899,C-5162
P-117,R-1899,C-5163
P-117,R-1900,C-5166
P-117,R-1900,C-5167
P-117,R-1901,C-5168
P-117,R-1901,C-5138
P-117,R-1901,C-5128
P-117,R-1901,C-5169
P-117,R-1901,C-5170
P-117,R-1902,C-5171
P-117,R-1902,C-5172
P-117,R-1903,C-5173
P-117,R-1903,C-5174
P-117,R-1903,C-5175
P-117,R-1904,C-5176
P-117,R-1904,C-5177
P-117,R-1905,C-5178
P-117,R-1905,C-5179
P-117,R-1905,C-5138
P-117,R-1905,C-5128
P-117,R-1905,C-5180
P-117,R-1906,C-5181
P-117,R-1906,C-5182
P-117,R-1907,C-5183
P-117,R-1907,C-5184
P-117,R-1907,C-5185
P-117,R-1908,C-3487
P-117,R-1908,C-3488
P-117,R-1909,C-5186
P-117,R-1909,C-5126
P-117,R-1909,C-5187
P-117,R-1909,C-5128
P-117,R-1909,C-5188
P-117,R-1909,C-5189
P-117,R-1910,C-5190
P-117,R-1910,C-5191
P-117,R-1911,C-3188
P-117,R-1911,C-3189
P-117,R-1912,C-5192
P-117,R-1912,C-5193
P-117,R-1913,C-5194
P-117,R-1913,C-5195
P-117,R-1914,C-5196
P-117,R-1914,C-5197
P-117,R-1915,C-3190
P-117,R-1915,C-3191
P-117,R-1916,C-3194
P-117,R-1916,C-3195
P-117,R-1917,C-5198
P-117,R-1917,C-5199
P-117,R-1918,C-5200
P-117,R-1918,C-5201
P-117,R-1919,C-5045
P-117,R-1919,C-5046
P-117,R-1919,C-5047
P-117,R-1920,C-5048
P-117,R-1920,C-5049
P-117,R-1921,C-5128
P-117,R-1921,C-5202
P-117,R-1921,C-5203
P-117,R-1922,C-5204
P-117,R-1922,C-5205
P-117,R-1923,C-5206
P-117,R-1923,C-5207
P-117,R-1924,C-5208
P-117,R-1924,C-5209
P-117,R-1925,C-5210
P-117,R-1925,C-5128
P-117,R-1925,C-5211
P-117,R-1925,C-5212
P-117,R-1926,C-5213
P-117,R-1926,C-5214
P-117,R-1927,C-5215
P-117,R-1927,C-5216
P-117,R-1927,C-5128
P-117,R-1927,C-5217
P-117,R-1927,C-5218
P-117,R-1928,C-828
P-117,R-1928,C-829
P-117,R-1928,C-830
P-117,R-1929,C-827
P-117,R-1930,C-5219
P-117,R-1930,C-5220
P-117,R-1931,C-5221
P-117,R-1931,C-5222
P-117,R-1932,C-828
P-117,R-1932,C-829
P-117,R-1932,C-830
P-117,R-1933,C-1159
P-117,R-1933,C-1160
P-117,R-1933,C-827
P-117,R-1934,C-828
P-117,R-1934,C-829
P-117,R-1934,C-830
P-117,R-1935,C-1159
P-117,R-1935,C-1160
P-117,R-1935,C-827
P-117,R-1936,C-1159
P-117,R-1936,C-1160
P-117,R-1936,C-827
P-117,R-1937,C-828
P-117,R-1937,C-829
P-117,R-1937,C-830
P-117,R-1938,C-5034
P-117,R-1938,C-5035
P-117,R-1939,C-1159
P-117,R-1939,C-1160
P-117,R-1939,C-827
P-117,R-1940,C-828
P-117,R-1940,C-829
P-117,R-1940,C-830
P-117,R-1941,C-1159
P-117,R-1941,C-1160
P-117,R-1941,C-827
P-117,R-1942,C-828
P-117,R-1942,C-829
P-117,R-1942,C-830
P-117,R-1943,C-1159
P-117,R-1943,C-1160
P-117,R-1943,C-827
P-117,R-1944,C-1159
P-117,R-1944,C-1160
P-117,R-1944,C-827
P-117,R-1945,C-828
P-117,R-1945,C-829
P-117,R-1945,C-830
P-117,R-1946,C-828
P-117,R-1946,C-829
P-117,R-1946,C-830
P-117,R-1947,C-1159
P-117,R-1947,C-1160
P-117,R-1947,C-827
P-117,R-1948,C-828
P-117,R-1948,C-829
P-117,R-1948,C-830
P-117,R-1949,C-1159
P-117,R-1949,C-1160
P-117,R-1949,C-827
P-117,R-1950,C-828
P-117,R-1950,C-829
P-117,R-1950,C-830
P-117,R-1951,C-5166
P-117,R-1951,C-5167
P-117,R-1952,C-1159
P-117,R-1952,C-1160
P-117,R-1952,C-827
P-117,R-1953,C-828
P-117,R-1953,C-829
P-117,R-1953,C-830
P-117,R-1954,C-5164
P-117,R-1954,C-5165
P-117,R-1955,C-1159
P-117,R-1955,C-1160
P-117,R-1955,C-827
P-117,R-1956,C-828
P-117,R-1956,C-829
P-117,R-1956,C-830
P-118,R-1957,C-5223
P-118,R-1957,C-2877
P-118,R-1957,C-5224
P-118,R-1957,C-5225
P-118,R-1957,C-5226
P-118,R-1957,C-5227
P-118,R-1957,C-5228
P-118,R-1957,C-5229
P-118,R-1957,C-5230
P-118,R-1957,C-5231
P-118,R-1957,C-5232
P-118,R-1957,C-5233
P-119,R-1958,C-28
P-119,R-1959,C-1427
P-119,R-1959,C-730
P-119,R-1959,C-5234
P-119,R-1959,C-5235
P-119,R-1959,C-3038
P-119,R-1960,C-5236
P-119,R-1960,C-5237
P-120,R-1581,C-4230
P-120,R-1581,C-4231
P-120,R-1581,C-4459
P-120,R-1581,C-4460
P-120,R-1581,C-4232
P-120,R-1581,C-4461
P-120,R-1581,C-4462
P-120,R-1581,C-4233
P-120,R-1581,C-4463
P-120,R-1619,C-4464
P-120,R-1619,C-4555
P-120,R-1619,C-4556
P-120,R-1619,C-4557
P-120,R-1584,C-4470
